BehaviorSpace results (NetLogo 3D 5.0.4),,,,,,,,,,,,,
/home/ouit-modelling4all/kkahn/models/kepler-36-experiment-300.nlogo3d,,,,,,,,,,,,,
section 2 of 3 of the kepler-36 experiments,,,,,,,,,,,,,
09/04/2013 09:49:34:747 +0100,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-50,50,-50,50,,,,,,,,,,
[run number],c-mean-anomaly,b-mass,c-semi-major-axis,b-semi-major-axis,b-mean-anomaly,c-logitude,b-logitude,c-mass,[step],[my-orbits-length] of the-kepler-36-c,[my-orbits-length] of the-kepler-36-b,orbits-ok,years-ok
1564,300,2.85E+25,18890000,17270000,300,145,150,4.52E+25,126828,[1368780 1368000 1377360 1382280 1382160 731100],[1248660 1249800 1236120 1230660 1230720 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
1561,300,2.85E+25,18890000,17270000,300,145,244,4.52E+25,126828,[1368780 1368000 1377360 1382280 1382160 731100],[1248660 1249800 1236120 1230660 1230720 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
1562,300,2.85E+25,18890000,17270000,300,145,244,4.84E+25,126827,[1368780 1367940 1377360 1382280 1382160 731100],[1249920 1251180 1236480 1230660 1230660 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
1565,300,2.85E+25,18890000,17270000,300,145,150,4.84E+25,126827,[1368780 1367940 1377360 1382280 1382160 731100],[1249920 1251180 1236480 1230660 1230660 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
1566,300,2.85E+25,18890000,17270000,300,145,150,5.16E+25,126826,[1368780 1367880 1377360 1382280 1382160 731100],[1251180 1252560 1236840 1230600 1230660 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
1568,300,2.85E+25,18890000,17270000,150,5,240,4.84E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135920 1135680 1136220 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1570,300,2.85E+25,18890000,17270000,150,5,244,4.52E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135860 1135680 1136100 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1567,300,2.85E+25,18890000,17270000,150,5,240,4.52E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135860 1135680 1136100 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1569,300,2.85E+25,18890000,17270000,150,5,240,5.16E+25,120871,[1411680 1411500 1411800 1410480 1412220 194580],[1135920 1135920 1135680 1136280 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1571,300,2.85E+25,18890000,17270000,150,5,244,4.84E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135920 1135680 1136220 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1572,300,2.85E+25,18890000,17270000,150,5,244,5.16E+25,120871,[1411680 1411500 1411800 1410480 1412220 194580],[1135920 1135920 1135680 1136280 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1574,300,2.85E+25,18890000,17270000,150,5,150,4.84E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135920 1135680 1136220 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1577,300,2.85E+25,18890000,17270000,150,8,240,4.84E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135860 1135920 1135680 1136460 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
1573,300,2.85E+25,18890000,17270000,150,5,150,4.52E+25,120871,[1411680 1411500 1411740 1410540 1412220 194580],[1135800 1135860 1135680 1136100 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1575,300,2.85E+25,18890000,17270000,150,5,150,5.16E+25,120871,[1411680 1411500 1411800 1410480 1412220 194580],[1135920 1135920 1135680 1136280 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1576,300,2.85E+25,18890000,17270000,150,8,240,4.52E+25,121322,[1415340 1415220 1415460 1414260 1415940 203100],[1135800 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
1578,300,2.85E+25,18890000,17270000,150,8,240,5.16E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135920 1135920 1135740 1136520 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1579,300,2.85E+25,18890000,17270000,150,8,244,4.52E+25,121322,[1415340 1415220 1415460 1414260 1415940 203100],[1135800 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
1580,300,2.85E+25,18890000,17270000,150,8,244,4.84E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135860 1135920 1135680 1136460 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
1582,300,2.85E+25,18890000,17270000,150,8,150,4.52E+25,121322,[1415340 1415220 1415460 1414260 1415940 203100],[1135800 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
1581,300,2.85E+25,18890000,17270000,150,8,244,5.16E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135920 1135920 1135740 1136520 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1583,300,2.85E+25,18890000,17270000,150,8,150,4.84E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135860 1135920 1135680 1136460 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
1584,300,2.85E+25,18890000,17270000,150,8,150,5.16E+25,121322,[1415340 1415220 1415460 1414320 1415880 203100],[1135920 1135920 1135740 1136520 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
1585,300,2.85E+25,18890000,17270000,150,145,240,4.52E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134780 1135680 1135260 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1586,300,2.85E+25,18890000,17270000,150,145,240,4.84E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134720 1135680 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1587,300,2.85E+25,18890000,17270000,150,145,240,5.16E+25,127333,[1382280 1381620 1381800 1381620 1381620 731040],[1134600 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1588,300,2.85E+25,18890000,17270000,150,145,244,4.52E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134780 1135680 1135260 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1589,300,2.85E+25,18890000,17270000,150,145,244,4.84E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134720 1135680 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1590,300,2.85E+25,18890000,17270000,150,145,244,5.16E+25,127333,[1382280 1381620 1381800 1381620 1381620 731040],[1134600 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1591,300,2.85E+25,18890000,17270000,150,145,150,4.52E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134780 1135680 1135260 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1592,300,2.85E+25,18890000,17270000,150,145,150,4.84E+25,127333,[1382280 1381560 1381860 1381620 1381620 731040],[1134720 1135680 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1593,300,2.85E+25,18890000,17270000,150,145,150,5.16E+25,127333,[1382280 1381620 1381800 1381620 1381620 731040],[1134600 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1594,300,2.85E+25,18890000,17270000,145,5,240,4.52E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1595,300,2.85E+25,18890000,17270000,145,5,240,4.84E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1596,300,2.85E+25,18890000,17270000,145,5,240,5.16E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138800 1138740 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
1597,300,2.85E+25,18890000,17270000,145,5,244,4.52E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1598,300,2.85E+25,18890000,17270000,145,5,244,4.84E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1599,300,2.85E+25,18890000,17270000,145,5,244,5.16E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138800 1138740 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
1600,300,2.85E+25,18890000,17270000,145,5,150,4.52E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1601,300,2.85E+25,18890000,17270000,145,5,150,4.84E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1603,300,2.85E+25,18890000,17270000,145,8,240,4.52E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138560 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1602,300,2.85E+25,18890000,17270000,145,5,150,5.16E+25,120867,[1411500 1411380 1411680 1410660 1412220 194580],[1138800 1138740 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
1604,300,2.85E+25,18890000,17270000,145,8,240,4.84E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138620 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1606,300,2.85E+25,18890000,17270000,145,8,244,4.52E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138560 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1605,300,2.85E+25,18890000,17270000,145,8,240,5.16E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138680 1138620 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1607,300,2.85E+25,18890000,17270000,145,8,244,4.84E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138620 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1608,300,2.85E+25,18890000,17270000,145,8,244,5.16E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138680 1138620 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1609,300,2.85E+25,18890000,17270000,145,8,150,4.52E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138560 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1613,300,2.85E+25,18890000,17270000,145,145,240,4.84E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136280 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1610,300,2.85E+25,18890000,17270000,145,8,150,4.84E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138620 1138620 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1611,300,2.85E+25,18890000,17270000,145,8,150,5.16E+25,121323,[1415280 1415220 1415460 1414440 1415880 203100],[1138680 1138620 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1612,300,2.85E+25,18890000,17270000,145,145,240,4.52E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1614,300,2.85E+25,18890000,17270000,145,145,240,5.16E+25,127351,[1383180 1381800 1381800 1381620 1381620 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1615,300,2.85E+25,18890000,17270000,145,145,244,4.52E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1616,300,2.85E+25,18890000,17270000,145,145,244,4.84E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136280 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1617,300,2.85E+25,18890000,17270000,145,145,244,5.16E+25,127351,[1383180 1381800 1381800 1381620 1381620 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1618,300,2.85E+25,18890000,17270000,145,145,150,4.52E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1623,300,2.85E+25,18890000,17560000,300,5,240,5.16E+25,121228,[1415640 1415640 1415820 1416060 1415700 194820],[1255560 1255440 1255080 1254900 1256820 96720],"""orbits-ok""","""Kepler-36 b"""
1619,300,2.85E+25,18890000,17270000,145,145,150,4.84E+25,127352,[1383240 1381800 1381800 1381620 1381620 731040],[1136280 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1620,300,2.85E+25,18890000,17270000,145,145,150,5.16E+25,127351,[1383180 1381800 1381800 1381620 1381620 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1622,300,2.85E+25,18890000,17560000,300,5,240,4.84E+25,121225,[1415580 1415640 1415760 1416000 1415700 194820],[1256040 1255860 1255560 1255320 1257180 96720],"""orbits-ok""","""Kepler-36 b"""
1621,300,2.85E+25,18890000,17560000,300,5,240,4.52E+25,121222,[1415580 1415520 1415760 1416000 1415640 194820],[1256460 1256280 1255980 1255860 1257480 96720],"""orbits-ok""","""Kepler-36 b"""
1624,300,2.85E+25,18890000,17560000,300,5,244,4.52E+25,121222,[1415580 1415520 1415760 1416000 1415640 194820],[1256460 1256280 1255980 1255860 1257480 96720],"""orbits-ok""","""Kepler-36 b"""
1625,300,2.85E+25,18890000,17560000,300,5,244,4.84E+25,121225,[1415580 1415640 1415760 1416000 1415700 194820],[1256040 1255860 1255560 1255320 1257180 96720],"""orbits-ok""","""Kepler-36 b"""
1626,300,2.85E+25,18890000,17560000,300,5,244,5.16E+25,121228,[1415640 1415640 1415820 1416060 1415700 194820],[1255560 1255440 1255080 1254900 1256820 96720],"""orbits-ok""","""Kepler-36 b"""
1627,300,2.85E+25,18890000,17560000,300,5,150,4.52E+25,121222,[1415580 1415520 1415760 1416000 1415640 194820],[1256460 1256280 1255980 1255860 1257480 96720],"""orbits-ok""","""Kepler-36 b"""
1630,300,2.85E+25,18890000,17560000,300,8,240,4.52E+25,121648,[1418940 1418940 1419180 1419360 1419240 203220],[1257000 1256880 1256580 1256400 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1631,300,2.85E+25,18890000,17560000,300,8,240,4.84E+25,121652,[1419000 1418940 1419240 1419420 1419300 203220],[1256580 1256460 1256160 1255980 1258320 96780],"""orbits-ok""","""Kepler-36 b"""
1628,300,2.85E+25,18890000,17560000,300,5,150,4.84E+25,121225,[1415580 1415640 1415760 1416000 1415700 194820],[1256040 1255860 1255560 1255320 1257180 96720],"""orbits-ok""","""Kepler-36 b"""
1629,300,2.85E+25,18890000,17560000,300,5,150,5.16E+25,121228,[1415640 1415640 1415820 1416060 1415700 194820],[1255560 1255440 1255080 1254900 1256820 96720],"""orbits-ok""","""Kepler-36 b"""
1632,300,2.85E+25,18890000,17560000,300,8,240,5.16E+25,121657,[1419060 1419060 1419240 1419480 1419360 203220],[1256220 1256040 1255680 1255560 1258020 96780],"""orbits-ok""","""Kepler-36 b"""
1633,300,2.85E+25,18890000,17560000,300,8,244,4.52E+25,121648,[1418940 1418940 1419180 1419360 1419240 203220],[1257000 1256880 1256580 1256400 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1634,300,2.85E+25,18890000,17560000,300,8,244,4.84E+25,121652,[1419000 1418940 1419240 1419420 1419300 203220],[1256580 1256460 1256160 1255980 1258320 96780],"""orbits-ok""","""Kepler-36 b"""
1635,300,2.85E+25,18890000,17560000,300,8,244,5.16E+25,121657,[1419060 1419060 1419240 1419480 1419360 203220],[1256220 1256040 1255680 1255560 1258020 96780],"""orbits-ok""","""Kepler-36 b"""
1636,300,2.85E+25,18890000,17560000,300,8,150,4.52E+25,121648,[1418940 1418940 1419180 1419360 1419240 203220],[1257000 1256880 1256580 1256400 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1637,300,2.85E+25,18890000,17560000,300,8,150,4.84E+25,121652,[1419000 1418940 1419240 1419420 1419300 203220],[1256580 1256460 1256160 1255980 1258320 96780],"""orbits-ok""","""Kepler-36 b"""
1638,300,2.85E+25,18890000,17560000,300,8,150,5.16E+25,121657,[1419060 1419060 1419240 1419480 1419360 203220],[1256220 1256040 1255680 1255560 1258020 96780],"""orbits-ok""","""Kepler-36 b"""
1639,300,2.85E+25,18890000,17560000,300,145,240,4.52E+25,126200,[1331880 1362240 1382280 1382340 1382160 731100],[1220760 1261320 1260900 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1640,300,2.85E+25,18890000,17560000,300,145,240,4.84E+25,126232,[1333920 1362120 1382280 1382340 1382160 731100],[1218480 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1641,300,2.85E+25,18890000,17560000,300,145,240,5.16E+25,126235,[1334220 1362000 1382280 1382340 1382160 731100],[1216260 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
1642,300,2.85E+25,18890000,17560000,300,145,244,4.52E+25,126200,[1331880 1362240 1382280 1382340 1382160 731100],[1220760 1261320 1260900 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1643,300,2.85E+25,18890000,17560000,300,145,244,4.84E+25,126232,[1333920 1362120 1382280 1382340 1382160 731100],[1218480 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1644,300,2.85E+25,18890000,17560000,300,145,244,5.16E+25,126235,[1334220 1362000 1382280 1382340 1382160 731100],[1216260 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
1645,300,2.85E+25,18890000,17560000,300,145,150,4.52E+25,126200,[1331880 1362240 1382280 1382340 1382160 731100],[1220760 1261320 1260900 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1646,300,2.85E+25,18890000,17560000,300,145,150,4.84E+25,126232,[1333920 1362120 1382280 1382340 1382160 731100],[1218480 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
1647,300,2.85E+25,18890000,17560000,300,145,150,5.16E+25,126235,[1334220 1362000 1382280 1382340 1382160 731100],[1216260 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
1648,300,2.85E+25,18890000,17560000,150,5,240,4.52E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165260 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
1649,300,2.85E+25,18890000,17560000,150,5,240,4.84E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
1650,300,2.85E+25,18890000,17560000,150,5,240,5.16E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
1651,300,2.85E+25,18890000,17560000,150,5,244,4.52E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165260 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
1652,300,2.85E+25,18890000,17560000,150,5,244,4.84E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
1653,300,2.85E+25,18890000,17560000,150,5,244,5.16E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
1654,300,2.85E+25,18890000,17560000,150,5,150,4.52E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165260 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
1655,300,2.85E+25,18890000,17560000,150,5,150,4.84E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165680 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
1656,300,2.85E+25,18890000,17560000,150,5,150,5.16E+25,120882,[1411500 1411620 1411740 1411260 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
1657,300,2.85E+25,18890000,17560000,150,8,240,4.52E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
1658,300,2.85E+25,18890000,17560000,150,8,240,4.84E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165560 1165320 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
1659,300,2.85E+25,18890000,17560000,150,8,240,5.16E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
1660,300,2.85E+25,18890000,17560000,150,8,244,4.52E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
1662,300,2.85E+25,18890000,17560000,150,8,244,5.16E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
1661,300,2.85E+25,18890000,17560000,150,8,244,4.84E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165560 1165320 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
1663,300,2.85E+25,18890000,17560000,150,8,150,4.52E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
1664,300,2.85E+25,18890000,17560000,150,8,150,4.84E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165560 1165320 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
1665,300,2.85E+25,18890000,17560000,150,8,150,5.16E+25,121340,[1415400 1415460 1415580 1414980 1415880 203100],[1165500 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
1666,300,2.85E+25,18890000,17560000,150,145,240,4.52E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169220 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
1667,300,2.85E+25,18890000,17560000,150,145,240,4.84E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
1668,300,2.85E+25,18890000,17560000,150,145,240,5.16E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
1669,300,2.85E+25,18890000,17560000,150,145,244,4.52E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169220 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
1670,300,2.85E+25,18890000,17560000,150,145,244,4.84E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
1671,300,2.85E+25,18890000,17560000,150,145,244,5.16E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
1672,300,2.85E+25,18890000,17560000,150,145,150,4.52E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169220 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
1673,300,2.85E+25,18890000,17560000,150,145,150,4.84E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
1675,300,2.85E+25,18890000,17560000,145,5,240,4.52E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1674,300,2.85E+25,18890000,17560000,150,145,150,5.16E+25,127257,[1378560 1380900 1381740 1381560 1381620 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
1676,300,2.85E+25,18890000,17560000,145,5,240,4.84E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1680,300,2.85E+25,18890000,17560000,145,5,244,5.16E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1677,300,2.85E+25,18890000,17560000,145,5,240,5.16E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1678,300,2.85E+25,18890000,17560000,145,5,244,4.52E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1679,300,2.85E+25,18890000,17560000,145,5,244,4.84E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1684,300,2.85E+25,18890000,17560000,145,8,240,4.52E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
1682,300,2.85E+25,18890000,17560000,145,5,150,4.84E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1681,300,2.85E+25,18890000,17560000,145,5,150,4.52E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1683,300,2.85E+25,18890000,17560000,145,5,150,5.16E+25,120912,[1411920 1412100 1412100 1411800 1412220 194580],[1167840 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
1685,300,2.85E+25,18890000,17560000,145,8,240,4.84E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167540 1167360 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
1686,300,2.85E+25,18890000,17560000,145,8,240,5.16E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
1687,300,2.85E+25,18890000,17560000,145,8,244,4.52E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
1688,300,2.85E+25,18890000,17560000,145,8,244,4.84E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167540 1167360 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
1689,300,2.85E+25,18890000,17560000,145,8,244,5.16E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
1690,300,2.85E+25,18890000,17560000,145,8,150,4.52E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
1692,300,2.85E+25,18890000,17560000,145,8,150,5.16E+25,121368,[1415760 1415880 1415940 1415520 1415880 203100],[1167720 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
