BehaviorSpace results (NetLogo 3D 5.0.4),,,,,,,,,,,,,
/home/ouit-modelling4all/kkahn/models/Kepler-36-experiment.nlogo3d,,,,,,,,,,,,,
BIG,,,,,,,,,,,,,
09/03/2013 11:26:05:497 +0100,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-50,50,-50,50,,,,,,,,,,
[run number],the-kepler-36-c-mean-anomaly,the-kepler-36-b-mass,the-kepler-36-c-semi-major-axis,the-kepler-36-b-semi-major-axis,the-kepler-36-b-mean-anomaly,the-kepler-36-c-logitude,the-kepler-36-b-logitude,the-kepler-36-c-mass,[step],[my-orbits-length] of the-kepler-36-c,[my-orbits-length] of the-kepler-36-b,orbits-ok,years-ok
2960,90,2.67E+25,18890000,17560000,150,8,150,4.84E+25,122746,[1354800 1354440 1354200 1354140 1354320 592860],[1164900 1165020 1165260 1165380 1165200 993720],"""orbits-ok""","""years-ok"""
2959,90,2.67E+25,18890000,17560000,150,8,150,4.52E+25,122746,[1354800 1354440 1354200 1354140 1354320 592860],[1164900 1165020 1165260 1165320 1165200 993720],"""orbits-ok""","""years-ok"""
2962,90,2.67E+25,18890000,17560000,150,145,240,4.52E+25,132393,[1371600 1373940 1373940 1373280 1319400 1131420],[1105080 1105140 1105200 1105020 1088520 1166580 993720],"""orbits-ok""","""Kepler-36 b"""
2961,90,2.67E+25,18890000,17560000,150,8,150,5.16E+25,122746,[1354860 1354380 1354200 1354140 1354320 592860],[1164900 1165020 1165320 1165380 1165200 993720],"""orbits-ok""","""years-ok"""
2963,90,2.67E+25,18890000,17560000,150,145,240,4.84E+25,132156,[1355580 1374600 1374600 1373940 1319220 1131420],[1100460 1100160 1100340 1100160 1081560 1166700 993720],"""orbits-ok""","""Kepler-36 b"""
2964,90,2.67E+25,18890000,17560000,150,145,240,5.16E+25,132506,[1374720 1375320 1375260 1374600 1319040 1131420],[1095300 1095240 1095360 1095180 1074360 1166820 993720],"""orbits-ok""","""Kepler-36 b"""
2965,90,2.67E+25,18890000,17560000,150,145,244,4.52E+25,132393,[1371600 1373940 1373940 1373280 1319400 1131420],[1105080 1105140 1105200 1105020 1088520 1166580 993720],"""orbits-ok""","""Kepler-36 b"""
2966,90,2.67E+25,18890000,17560000,150,145,244,4.84E+25,132156,[1355580 1374600 1374600 1373940 1319220 1131420],[1100460 1100160 1100340 1100160 1081560 1166700 993720],"""orbits-ok""","""Kepler-36 b"""
2967,90,2.67E+25,18890000,17560000,150,145,244,5.16E+25,132506,[1374720 1375320 1375260 1374600 1319040 1131420],[1095300 1095240 1095360 1095180 1074360 1166820 993720],"""orbits-ok""","""Kepler-36 b"""
2968,90,2.67E+25,18890000,17560000,150,145,150,4.52E+25,132393,[1371600 1373940 1373940 1373280 1319400 1131420],[1105080 1105140 1105200 1105020 1088520 1166580 993720],"""orbits-ok""","""Kepler-36 b"""
2970,90,2.67E+25,18890000,17560000,150,145,150,5.16E+25,132506,[1374720 1375320 1375260 1374600 1319040 1131420],[1095300 1095240 1095360 1095180 1074360 1166820 993720],"""orbits-ok""","""Kepler-36 b"""
2969,90,2.67E+25,18890000,17560000,150,145,150,4.84E+25,132156,[1355580 1374600 1374600 1373940 1319220 1131420],[1100460 1100160 1100340 1100160 1081560 1166700 993720],"""orbits-ok""","""Kepler-36 b"""
2971,90,2.67E+25,18890000,17560000,145,5,240,4.52E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168020 1167900 1001520],"""orbits-ok""","""years-ok"""
2972,90,2.67E+25,18890000,17560000,145,5,240,4.84E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168080 1167900 1001520],"""orbits-ok""","""years-ok"""
2973,90,2.67E+25,18890000,17560000,145,5,240,5.16E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168140 1167900 1001520],"""orbits-ok""","""years-ok"""
2977,90,2.67E+25,18890000,17560000,145,5,150,4.52E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168020 1167900 1001520],"""orbits-ok""","""years-ok"""
2974,90,2.67E+25,18890000,17560000,145,5,244,4.52E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168020 1167900 1001520],"""orbits-ok""","""years-ok"""
2975,90,2.67E+25,18890000,17560000,145,5,244,4.84E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168080 1167900 1001520],"""orbits-ok""","""years-ok"""
2976,90,2.67E+25,18890000,17560000,145,5,244,5.16E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168140 1167900 1001520],"""orbits-ok""","""years-ok"""
2978,90,2.67E+25,18890000,17560000,145,5,150,4.84E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168080 1167900 1001520],"""orbits-ok""","""years-ok"""
2979,90,2.67E+25,18890000,17560000,145,5,150,5.16E+25,123499,[1358400 1358520 1358340 1358220 1358400 618060],[1167600 1167720 1168020 1168140 1167900 1001520],"""orbits-ok""","""years-ok"""
2980,90,2.67E+25,18890000,17560000,145,8,240,4.52E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167720 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2981,90,2.67E+25,18890000,17560000,145,8,240,4.84E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167780 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2982,90,2.67E+25,18890000,17560000,145,8,240,5.16E+25,122737,[1354260 1354440 1354140 1354140 1354380 592860],[1167600 1167720 1168020 1168080 1167840 1001520],"""orbits-ok""","""years-ok"""
2983,90,2.67E+25,18890000,17560000,145,8,244,4.52E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167720 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2984,90,2.67E+25,18890000,17560000,145,8,244,4.84E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167780 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2985,90,2.67E+25,18890000,17560000,145,8,244,5.16E+25,122737,[1354260 1354440 1354140 1354140 1354380 592860],[1167600 1167720 1168020 1168080 1167840 1001520],"""orbits-ok""","""years-ok"""
2986,90,2.67E+25,18890000,17560000,145,8,150,4.52E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167720 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2987,90,2.67E+25,18890000,17560000,145,8,150,4.84E+25,122737,[1354260 1354380 1354200 1354140 1354380 592860],[1167600 1167780 1168020 1168020 1167840 1001520],"""orbits-ok""","""years-ok"""
2988,90,2.67E+25,18890000,17560000,145,8,150,5.16E+25,122737,[1354260 1354440 1354140 1354140 1354380 592860],[1167600 1167720 1168020 1168080 1167840 1001520],"""orbits-ok""","""years-ok"""
2989,90,2.67E+25,18890000,17560000,145,145,240,4.52E+25,121642,[1243500 1243620 1244100 1245240 1190640 1131420],[1298760 1296960 1273260 44940 1177440 1001520],"""orbits-ok""","""Kepler-36 c"""
2990,90,2.67E+25,18890000,17560000,145,145,240,4.84E+25,121723,[1244880 1244880 1245240 1245840 1191120 1131420],[1306500 1305180 1283820 35220 1178880 1001520],"""orbits-ok""","""Kepler-36 c"""
2995,90,2.67E+25,18890000,17560000,145,145,150,4.52E+25,121642,[1243500 1243620 1244100 1245240 1190640 1131420],[1298760 1296960 1273260 44940 1177440 1001520],"""orbits-ok""","""Kepler-36 c"""
2991,90,2.67E+25,18890000,17560000,145,145,240,5.16E+25,121792,[1245960 1245960 1246140 1246440 1191600 1131420],[1314480 1313520 1294500 26340 1180680 1001520],"""orbits-ok""","""Kepler-36 c"""
2992,90,2.67E+25,18890000,17560000,145,145,244,4.52E+25,121642,[1243500 1243620 1244100 1245240 1190640 1131420],[1298760 1296960 1273260 44940 1177440 1001520],"""orbits-ok""","""Kepler-36 c"""
2993,90,2.67E+25,18890000,17560000,145,145,244,4.84E+25,121723,[1244880 1244880 1245240 1245840 1191120 1131420],[1306500 1305180 1283820 35220 1178880 1001520],"""orbits-ok""","""Kepler-36 c"""
2994,90,2.67E+25,18890000,17560000,145,145,244,5.16E+25,121792,[1245960 1245960 1246140 1246440 1191600 1131420],[1314480 1313520 1294500 26340 1180680 1001520],"""orbits-ok""","""Kepler-36 c"""
2996,90,2.67E+25,18890000,17560000,145,145,150,4.84E+25,121723,[1244880 1244880 1245240 1245840 1191120 1131420],[1306500 1305180 1283820 35220 1178880 1001520],"""orbits-ok""","""Kepler-36 c"""
2997,90,2.67E+25,18890000,17560000,145,145,150,5.16E+25,121792,[1245960 1245960 1246140 1246440 1191600 1131420],[1314480 1313520 1294500 26340 1180680 1001520],"""orbits-ok""","""Kepler-36 c"""
2998,90,2.67E+25,18890000,17270000,300,5,240,4.52E+25,123709,[1372020 1355580 1359060 1359000 1358820 618060],[1200600 1230660 1230480 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
2999,90,2.67E+25,18890000,17270000,300,5,240,4.84E+25,124001,[1386480 1358640 1359060 1359000 1358820 618060],[1172400 1177740 1230600 1230420 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
3004,90,2.67E+25,18890000,17270000,300,5,150,4.52E+25,123709,[1372020 1355580 1359060 1359000 1358820 618060],[1200600 1230660 1230480 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
3006,90,2.67E+25,18890000,17270000,300,5,150,5.16E+25,112882,[713940 1364100 1359000 1359000 1358820 618060],[481560 1139700 1230600 1230360 1230660 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3005,90,2.67E+25,18890000,17270000,300,5,150,4.84E+25,124001,[1386480 1358640 1359060 1359000 1358820 618060],[1172400 1177740 1230600 1230420 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
3000,90,2.67E+25,18890000,17270000,300,5,240,5.16E+25,112882,[713940 1364100 1359000 1359000 1358820 618060],[481560 1139700 1230600 1230360 1230660 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3001,90,2.67E+25,18890000,17270000,300,5,244,4.52E+25,123709,[1372020 1355580 1359060 1359000 1358820 618060],[1200600 1230660 1230480 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
3003,90,2.67E+25,18890000,17270000,300,5,244,5.16E+25,112882,[713940 1364100 1359000 1359000 1358820 618060],[481560 1139700 1230600 1230360 1230660 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3002,90,2.67E+25,18890000,17270000,300,5,244,4.84E+25,124001,[1386480 1358640 1359060 1359000 1358820 618060],[1172400 1177740 1230600 1230420 1230720 1231020 95760],"""orbits-ok""","""years-ok"""
3011,90,2.67E+25,18890000,17270000,300,8,244,4.84E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1227000 1230480 1230420 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3009,90,2.67E+25,18890000,17270000,300,8,240,5.16E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1226580 1230420 1230360 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3007,90,2.67E+25,18890000,17270000,300,8,240,4.52E+25,122663,[1348800 1353480 1355040 1354920 1354620 592920],[1227360 1230540 1230420 1230780 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3008,90,2.67E+25,18890000,17270000,300,8,240,4.84E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1227000 1230480 1230420 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3013,90,2.67E+25,18890000,17270000,300,8,150,4.52E+25,122663,[1348800 1353480 1355040 1354920 1354620 592920],[1227360 1230540 1230420 1230780 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3010,90,2.67E+25,18890000,17270000,300,8,244,4.52E+25,122663,[1348800 1353480 1355040 1354920 1354620 592920],[1227360 1230540 1230420 1230780 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3012,90,2.67E+25,18890000,17270000,300,8,244,5.16E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1226580 1230420 1230360 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3014,90,2.67E+25,18890000,17270000,300,8,150,4.84E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1227000 1230480 1230420 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3015,90,2.67E+25,18890000,17270000,300,8,150,5.16E+25,122662,[1348740 1353540 1354980 1354920 1354620 592920],[1226580 1230420 1230360 1230720 1231020 95760],"""orbits-ok""","""Kepler-36 c"""
3019,90,2.67E+25,18890000,17270000,300,145,244,4.52E+25,129372,[1326120 1326060 1326120 1326240 1326480 1131300],[1232040 1232100 1232040 1231800 1231500 1231140 95760],"""orbits-ok""","""Kepler-36 c"""
3021,90,2.67E+25,18890000,17270000,300,145,244,5.16E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232160 1232220 1232160 1231920 1231500 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3016,90,2.67E+25,18890000,17270000,300,145,240,4.52E+25,129372,[1326120 1326060 1326120 1326240 1326480 1131300],[1232040 1232100 1232040 1231800 1231500 1231140 95760],"""orbits-ok""","""Kepler-36 c"""
3017,90,2.67E+25,18890000,17270000,300,145,240,4.84E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232040 1232220 1232100 1231860 1231440 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3018,90,2.67E+25,18890000,17270000,300,145,240,5.16E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232160 1232220 1232160 1231920 1231500 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3020,90,2.67E+25,18890000,17270000,300,145,244,4.84E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232040 1232220 1232100 1231860 1231440 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3022,90,2.67E+25,18890000,17270000,300,145,150,4.52E+25,129372,[1326120 1326060 1326120 1326240 1326480 1131300],[1232040 1232100 1232040 1231800 1231500 1231140 95760],"""orbits-ok""","""Kepler-36 c"""
3023,90,2.67E+25,18890000,17270000,300,145,150,4.84E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232040 1232220 1232100 1231860 1231440 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3025,90,2.67E+25,18890000,17270000,150,5,240,4.52E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1137960 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3024,90,2.67E+25,18890000,17270000,300,145,150,5.16E+25,129372,[1326180 1326000 1326120 1326240 1326480 1131300],[1232160 1232220 1232160 1231920 1231500 1231200 95760],"""orbits-ok""","""Kepler-36 c"""
3030,90,2.67E+25,18890000,17270000,150,5,244,5.16E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138380 1135200 1135380 1135620 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3026,90,2.67E+25,18890000,17270000,150,5,240,4.84E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138200 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3027,90,2.67E+25,18890000,17270000,150,5,240,5.16E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138380 1135200 1135380 1135620 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3031,90,2.67E+25,18890000,17270000,150,5,150,4.52E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1137960 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3028,90,2.67E+25,18890000,17270000,150,5,244,4.52E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1137960 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3029,90,2.67E+25,18890000,17270000,150,5,244,4.84E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138200 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3032,90,2.67E+25,18890000,17270000,150,5,150,4.84E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138200 1135200 1135380 1135560 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3033,90,2.67E+25,18890000,17270000,150,5,150,5.16E+25,123463,[1356180 1358460 1358460 1358280 1358340 618060],[1138380 1135200 1135380 1135620 1135500 966720],"""orbits-ok""","""Kepler-36 b"""
3034,90,2.67E+25,18890000,17270000,150,8,240,4.52E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138200 1135200 1135380 1135560 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3037,90,2.67E+25,18890000,17270000,150,8,244,4.52E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138200 1135200 1135380 1135560 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3035,90,2.67E+25,18890000,17270000,150,8,240,4.84E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138380 1135200 1135380 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3036,90,2.67E+25,18890000,17270000,150,8,240,5.16E+25,122716,[1352940 1354380 1354320 1354140 1354320 592860],[1138620 1135140 1135440 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3038,90,2.67E+25,18890000,17270000,150,8,244,4.84E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138380 1135200 1135380 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3039,90,2.67E+25,18890000,17270000,150,8,244,5.16E+25,122716,[1352940 1354380 1354320 1354140 1354320 592860],[1138620 1135140 1135440 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3040,90,2.67E+25,18890000,17270000,150,8,150,4.52E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138200 1135200 1135380 1135560 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3044,90,2.67E+25,18890000,17270000,150,145,240,4.84E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134240 1134180 1133940 1133940 1136280 966660],"""orbits-ok""","""Kepler-36 c"""
3041,90,2.67E+25,18890000,17270000,150,8,150,4.84E+25,122716,[1352940 1354320 1354380 1354140 1354320 592860],[1138380 1135200 1135380 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3042,90,2.67E+25,18890000,17270000,150,8,150,5.16E+25,122716,[1352940 1354380 1354320 1354140 1354320 592860],[1138620 1135140 1135440 1135620 1135440 966720],"""orbits-ok""","""Kepler-36 b"""
3043,90,2.67E+25,18890000,17270000,150,145,240,4.52E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134300 1134240 1134000 1134060 1136220 966660],"""orbits-ok""","""Kepler-36 c"""
3045,90,2.67E+25,18890000,17270000,150,145,240,5.16E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134180 1134060 1133820 1133880 1136340 966660],"""orbits-ok""","""Kepler-36 c"""
3046,90,2.67E+25,18890000,17270000,150,145,244,4.52E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134300 1134240 1134000 1134060 1136220 966660],"""orbits-ok""","""Kepler-36 c"""
3047,90,2.67E+25,18890000,17270000,150,145,244,4.84E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134240 1134180 1133940 1133940 1136280 966660],"""orbits-ok""","""Kepler-36 c"""
3048,90,2.67E+25,18890000,17270000,150,145,244,5.16E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134180 1134060 1133820 1133880 1136340 966660],"""orbits-ok""","""Kepler-36 c"""
3049,90,2.67E+25,18890000,17270000,150,145,150,4.52E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134300 1134240 1134000 1134060 1136220 966660],"""orbits-ok""","""Kepler-36 c"""
3050,90,2.67E+25,18890000,17270000,150,145,150,4.84E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134240 1134180 1133940 1133940 1136280 966660],"""orbits-ok""","""Kepler-36 c"""
3051,90,2.67E+25,18890000,17270000,150,145,150,5.16E+25,129460,[1327620 1327440 1327560 1327800 1325760 1131420],[1134180 1134060 1133820 1133880 1136340 966660],"""orbits-ok""","""Kepler-36 c"""
3052,90,2.67E+25,18890000,17270000,145,5,240,4.52E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1140780 1137900 1138080 1138260 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3054,90,2.67E+25,18890000,17270000,145,5,240,5.16E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141200 1137900 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3053,90,2.67E+25,18890000,17270000,145,5,240,4.84E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141020 1137840 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3055,90,2.67E+25,18890000,17270000,145,5,244,4.52E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1140780 1137900 1138080 1138260 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3056,90,2.67E+25,18890000,17270000,145,5,244,4.84E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141020 1137840 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3057,90,2.67E+25,18890000,17270000,145,5,244,5.16E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141200 1137900 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3058,90,2.67E+25,18890000,17270000,145,5,150,4.52E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1140780 1137900 1138080 1138260 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3060,90,2.67E+25,18890000,17270000,145,5,150,5.16E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141200 1137900 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3059,90,2.67E+25,18890000,17270000,145,5,150,4.84E+25,123480,[1357200 1358460 1358400 1358280 1358400 618060],[1141020 1137840 1138080 1138320 1138140 974340],"""orbits-ok""","""Kepler-36 b"""
3061,90,2.67E+25,18890000,17270000,145,8,240,4.52E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1139880 1137900 1138080 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3063,90,2.67E+25,18890000,17270000,145,8,240,5.16E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140120 1137900 1138080 1138320 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3062,90,2.67E+25,18890000,17270000,145,8,240,4.84E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140000 1137840 1138140 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3064,90,2.67E+25,18890000,17270000,145,8,244,4.52E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1139880 1137900 1138080 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3065,90,2.67E+25,18890000,17270000,145,8,244,4.84E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140000 1137840 1138140 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3066,90,2.67E+25,18890000,17270000,145,8,244,5.16E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140120 1137900 1138080 1138320 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3067,90,2.67E+25,18890000,17270000,145,8,150,4.52E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1139880 1137900 1138080 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3068,90,2.67E+25,18890000,17270000,145,8,150,4.84E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140000 1137840 1138140 1138260 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3069,90,2.67E+25,18890000,17270000,145,8,150,5.16E+25,122728,[1353600 1354380 1354320 1354200 1354320 592860],[1140120 1137900 1138080 1138320 1138080 974340],"""orbits-ok""","""Kepler-36 b"""
3072,90,2.67E+25,18890000,17270000,145,145,240,5.16E+25,129564,[1329180 1329000 1329120 1329300 1325820 1131420],[1134540 1134480 1134180 1134420 1138800 974340],"""orbits-ok""","""Kepler-36 c"""
3070,90,2.67E+25,18890000,17270000,145,145,240,4.52E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1135020 1134900 1134660 1134900 1138680 974340],"""orbits-ok""","""Kepler-36 c"""
3071,90,2.67E+25,18890000,17270000,145,145,240,4.84E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1134840 1134660 1134420 1134660 1138740 974340],"""orbits-ok""","""Kepler-36 c"""
3073,90,2.67E+25,18890000,17270000,145,145,244,4.52E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1135020 1134900 1134660 1134900 1138680 974340],"""orbits-ok""","""Kepler-36 c"""
3074,90,2.67E+25,18890000,17270000,145,145,244,4.84E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1134840 1134660 1134420 1134660 1138740 974340],"""orbits-ok""","""Kepler-36 c"""
3075,90,2.67E+25,18890000,17270000,145,145,244,5.16E+25,129564,[1329180 1329000 1329120 1329300 1325820 1131420],[1134540 1134480 1134180 1134420 1138800 974340],"""orbits-ok""","""Kepler-36 c"""
3076,90,2.67E+25,18890000,17270000,145,145,150,4.52E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1135020 1134900 1134660 1134900 1138680 974340],"""orbits-ok""","""Kepler-36 c"""
3078,90,2.67E+25,18890000,17270000,145,145,150,5.16E+25,129564,[1329180 1329000 1329120 1329300 1325820 1131420],[1134540 1134480 1134180 1134420 1138800 974340],"""orbits-ok""","""Kepler-36 c"""
3077,90,2.67E+25,18890000,17270000,145,145,150,4.84E+25,129563,[1329120 1329000 1329120 1329300 1325820 1131420],[1134840 1134660 1134420 1134660 1138740 974340],"""orbits-ok""","""Kepler-36 c"""
3079,90,2.67E+25,18890000,17560000,300,5,240,4.52E+25,123534,[1357800 1359180 1359180 1359000 1358820 618060],[1260900 1260720 1260960 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3080,90,2.67E+25,18890000,17560000,300,5,240,4.84E+25,123533,[1357740 1359180 1359180 1359000 1358820 618060],[1260900 1260660 1260840 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3081,90,2.67E+25,18890000,17560000,300,5,240,5.16E+25,123533,[1357740 1359180 1359240 1359000 1358760 618060],[1260780 1260600 1260840 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3082,90,2.67E+25,18890000,17560000,300,5,244,4.52E+25,123534,[1357800 1359180 1359180 1359000 1358820 618060],[1260900 1260720 1260960 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3083,90,2.67E+25,18890000,17560000,300,5,244,4.84E+25,123533,[1357740 1359180 1359180 1359000 1358820 618060],[1260900 1260660 1260840 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3084,90,2.67E+25,18890000,17560000,300,5,244,5.16E+25,123533,[1357740 1359180 1359240 1359000 1358760 618060],[1260780 1260600 1260840 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3085,90,2.67E+25,18890000,17560000,300,5,150,4.52E+25,123534,[1357800 1359180 1359180 1359000 1358820 618060],[1260900 1260720 1260960 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
3086,90,2.67E+25,18890000,17560000,300,5,150,4.84E+25,123533,[1357740 1359180 1359180 1359000 1358820 618060],[1260900 1260660 1260840 1261260 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
